Hsapiens.NP_058432.1	9a1b92273c6191313ff52e5fd86fbc3e	706	MobiDBLite	mobidb-lite	consensus disorder prediction	535	555	-	T	26-10-2021	-	-
Hsapiens.NP_058432.1	9a1b92273c6191313ff52e5fd86fbc3e	706	Gene3D	G3DSA:3.40.225.10	-	126	385	1.2E-64	T	26-10-2021	IPR036409	Class II aldolase/adducin N-terminal domain superfamily	-	MetaCyc: PWY-4361|MetaCyc: PWY-5197|MetaCyc: PWY-5499|MetaCyc: PWY-6644|MetaCyc: PWY-6890|MetaCyc: PWY-6893|MetaCyc: PWY-6894|MetaCyc: PWY-6897|MetaCyc: PWY-6907|MetaCyc: PWY-6908|MetaCyc: PWY-6910|MetaCyc: PWY-6961|MetaCyc: PWY-7085|MetaCyc: PWY-7089|MetaCyc: PWY-7174|MetaCyc: PWY-7282|MetaCyc: PWY-7303|MetaCyc: PWY-7356|MetaCyc: PWY-7357|MetaCyc: PWY-7871|MetaCyc: PWY-7872|MetaCyc: PWY-7873|MetaCyc: PWY-7874|MetaCyc: PWY-8130|MetaCyc: PWY-8131|MetaCyc: PWY-8132|Reactome: R-CEL-5223345|Reactome: R-DME-111458|Reactome: R-DME-264870|Reactome: R-DME-5223345|Reactome: R-DME-9627069|Reactome: R-DRE-111458|Reactome: R-DRE-9627069|Reactome: R-HSA-111458|Reactome: R-HSA-1237112|Reactome: R-HSA-264870|Reactome: R-HSA-381038|Reactome: R-HSA-5223345|Reactome: R-HSA-9627069|Reactome: R-MMU-111458|Reactome: R-MMU-264870|Reactome: R-MMU-5223345|Reactome: R-MMU-9627069|Reactome: R-RNO-264870|Reactome: R-RNO-5223345
Hsapiens.NP_058432.1	9a1b92273c6191313ff52e5fd86fbc3e	706	MobiDBLite	mobidb-lite	consensus disorder prediction	683	697	-	T	26-10-2021	-	-
Hsapiens.NP_058432.1	9a1b92273c6191313ff52e5fd86fbc3e	706	PANTHER	PTHR10672:SF5	GAMMA-ADDUCIN	1	706	0.0	T	26-10-2021	IPR027772	Gamma-adducin	GO:0005856	Reactome: R-HSA-5223345|Reactome: R-MMU-5223345|Reactome: R-RNO-5223345
Hsapiens.NP_058432.1	9a1b92273c6191313ff52e5fd86fbc3e	706	SUPERFAMILY	SSF53639	AraD/HMP-PK domain-like	134	326	6.08E-51	T	26-10-2021	IPR036409	Class II aldolase/adducin N-terminal domain superfamily	-	MetaCyc: PWY-4361|MetaCyc: PWY-5197|MetaCyc: PWY-5499|MetaCyc: PWY-6644|MetaCyc: PWY-6890|MetaCyc: PWY-6893|MetaCyc: PWY-6894|MetaCyc: PWY-6897|MetaCyc: PWY-6907|MetaCyc: PWY-6908|MetaCyc: PWY-6910|MetaCyc: PWY-6961|MetaCyc: PWY-7085|MetaCyc: PWY-7089|MetaCyc: PWY-7174|MetaCyc: PWY-7282|MetaCyc: PWY-7303|MetaCyc: PWY-7356|MetaCyc: PWY-7357|MetaCyc: PWY-7871|MetaCyc: PWY-7872|MetaCyc: PWY-7873|MetaCyc: PWY-7874|MetaCyc: PWY-8130|MetaCyc: PWY-8131|MetaCyc: PWY-8132|Reactome: R-CEL-5223345|Reactome: R-DME-111458|Reactome: R-DME-264870|Reactome: R-DME-5223345|Reactome: R-DME-9627069|Reactome: R-DRE-111458|Reactome: R-DRE-9627069|Reactome: R-HSA-111458|Reactome: R-HSA-1237112|Reactome: R-HSA-264870|Reactome: R-HSA-381038|Reactome: R-HSA-5223345|Reactome: R-HSA-9627069|Reactome: R-MMU-111458|Reactome: R-MMU-264870|Reactome: R-MMU-5223345|Reactome: R-MMU-9627069|Reactome: R-RNO-264870|Reactome: R-RNO-5223345
Hsapiens.NP_058432.1	9a1b92273c6191313ff52e5fd86fbc3e	706	MobiDBLite	mobidb-lite	consensus disorder prediction	575	610	-	T	26-10-2021	-	-
Hsapiens.NP_058432.1	9a1b92273c6191313ff52e5fd86fbc3e	706	MobiDBLite	mobidb-lite	consensus disorder prediction	666	706	-	T	26-10-2021	-	-
Hsapiens.NP_058432.1	9a1b92273c6191313ff52e5fd86fbc3e	706	PANTHER	PTHR10672	ADDUCIN	1	706	0.0	T	26-10-2021	-	-
Hsapiens.NP_058432.1	9a1b92273c6191313ff52e5fd86fbc3e	706	Pfam	PF00596	Class II Aldolase and Adducin N-terminal domain	140	321	3.0E-37	T	26-10-2021	IPR001303	Class II aldolase/adducin N-terminal	-	MetaCyc: PWY-4361|MetaCyc: PWY-5197|MetaCyc: PWY-5499|MetaCyc: PWY-6644|MetaCyc: PWY-6961|MetaCyc: PWY-7085|MetaCyc: PWY-7089|MetaCyc: PWY-7174|MetaCyc: PWY-7303|MetaCyc: PWY-7871|MetaCyc: PWY-7872|MetaCyc: PWY-7873|MetaCyc: PWY-7874|MetaCyc: PWY-8130|MetaCyc: PWY-8131|MetaCyc: PWY-8132|Reactome: R-CEL-5223345|Reactome: R-DME-111458|Reactome: R-DME-264870|Reactome: R-DME-5223345|Reactome: R-DME-9627069|Reactome: R-DRE-111458|Reactome: R-DRE-9627069|Reactome: R-HSA-111458|Reactome: R-HSA-1237112|Reactome: R-HSA-264870|Reactome: R-HSA-381038|Reactome: R-HSA-5223345|Reactome: R-HSA-9627069|Reactome: R-MMU-111458|Reactome: R-MMU-264870|Reactome: R-MMU-5223345|Reactome: R-MMU-9627069|Reactome: R-RNO-264870|Reactome: R-RNO-5223345
Hsapiens.NP_058432.1	9a1b92273c6191313ff52e5fd86fbc3e	706	SMART	SM01007	Aldolase_II_2	139	321	7.0E-49	T	26-10-2021	IPR001303	Class II aldolase/adducin N-terminal	-	MetaCyc: PWY-4361|MetaCyc: PWY-5197|MetaCyc: PWY-5499|MetaCyc: PWY-6644|MetaCyc: PWY-6961|MetaCyc: PWY-7085|MetaCyc: PWY-7089|MetaCyc: PWY-7174|MetaCyc: PWY-7303|MetaCyc: PWY-7871|MetaCyc: PWY-7872|MetaCyc: PWY-7873|MetaCyc: PWY-7874|MetaCyc: PWY-8130|MetaCyc: PWY-8131|MetaCyc: PWY-8132|Reactome: R-CEL-5223345|Reactome: R-DME-111458|Reactome: R-DME-264870|Reactome: R-DME-5223345|Reactome: R-DME-9627069|Reactome: R-DRE-111458|Reactome: R-DRE-9627069|Reactome: R-HSA-111458|Reactome: R-HSA-1237112|Reactome: R-HSA-264870|Reactome: R-HSA-381038|Reactome: R-HSA-5223345|Reactome: R-HSA-9627069|Reactome: R-MMU-111458|Reactome: R-MMU-264870|Reactome: R-MMU-5223345|Reactome: R-MMU-9627069|Reactome: R-RNO-264870|Reactome: R-RNO-5223345
Hsapiens.NP_058432.1	9a1b92273c6191313ff52e5fd86fbc3e	706	MobiDBLite	mobidb-lite	consensus disorder prediction	1	20	-	T	26-10-2021	-	-
Hsapiens.NP_058432.1	9a1b92273c6191313ff52e5fd86fbc3e	706	MobiDBLite	mobidb-lite	consensus disorder prediction	471	497	-	T	26-10-2021	-	-
Hsapiens.NP_058432.1	9a1b92273c6191313ff52e5fd86fbc3e	706	MobiDBLite	mobidb-lite	consensus disorder prediction	585	605	-	T	26-10-2021	-	-
Hsapiens.NP_058432.1	9a1b92273c6191313ff52e5fd86fbc3e	706	Coils	Coil	Coil	562	582	-	T	26-10-2021	-	-
